URL,Title,Year,Make,Model,VIN,Odometer,Vehicle Type,BID,document,Image URLs
https://www.rbauction.com/2019-chevrolet-bolt-ev-electric-automobile?invId=13968299&id=ci&auction=montreal-qc-2023237,2019 Chevrolet Bolt EV Electric Automobile,2019,Chevrolet,Bolt,1G1FZ6S08K4117247,"27,498 km",Automobile,"$27,000 CAD",https://cdn.ironpla.net/inspection/F60-2+CARFAX_13453349.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13453/349/6918ba1f-46fb-4e00-be49-59447c693efc-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13453/349/6918ba1f-46fb-4e00-be49-59447c693efc-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13453/349/42ae8e3b-e779-402d-b4ad-7419a36e913d-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13453/349/d683d9d0-4d9f-4322-ac42-39f8fddae637-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13453/349/db8f725d-cdfd-4e53-b735-7067b4f26177-med.jpg""]"
https://www.rbauction.com/2005-dodge-3500-4x4-crew-cab-pickup?invId=14025222&id=ci&auction=montreal-qc-2023237,2005 Dodge 3500 4x4 Crew Cab Pickup,2005,Dodge,3500,3D7MS48C75G719191,"245,879 km",Pickup,"$8,250 CAD",https://cdn.ironpla.net/inspection/R18-1+CARFAX_13667038.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13667/38/5f4b71de-d1c4-4aea-9d6f-d79ef496a3b2-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13667/38/5f4b71de-d1c4-4aea-9d6f-d79ef496a3b2-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13667/38/deab9864-00f0-4c09-9689-4a9b0ccc1f5a-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13667/38/c6eec03c-6c31-4235-9a55-11fb06986187-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13667/38/22cecc50-afa1-431b-9421-af094b19ac93-med.jpg""]"
https://www.rbauction.com/2019-chevrolet-bolt-ev-electric-automobile?invId=13968300&id=ci&auction=montreal-qc-2023237,2019 Chevrolet Bolt EV Electric Automobile,2019,Chevrolet,Bolt,1G1FZ6S02K4117583,"14,337 km",Automobile,"$28,000 CAD",https://cdn.ironpla.net/inspection/F60-4+CARFAX_13453351.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13453/351/c711a03c-97ba-41db-a34d-162086dc8cc2-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13453/351/c711a03c-97ba-41db-a34d-162086dc8cc2-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13453/351/f38898f9-64e4-4572-84a1-bc1a38c1d87c-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13453/351/926326b9-cf7f-4212-b961-455bd28e04d1-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13453/351/32eb10ff-34c0-4f04-bc99-0029cdc2cb62-med.jpg""]"
https://www.rbauction.com/2015-ram-1500-4x4-crew-cab-pickup?invId=14028213&id=ci&auction=montreal-qc-2023237,2015 Ram 1500 4x4 Crew Cab Pickup,2015,Ram,1500,1C6RR7FM3FS506989,"265,007 km",Pickup,"$5,500 CAD",https://cdn.ironpla.net/inspection/D20-5+CARFAX_13669700.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13669/700/64e40de0-ebf1-43af-86c9-9e30e0cc2559-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13669/700/64e40de0-ebf1-43af-86c9-9e30e0cc2559-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13669/700/ec15a60e-a74e-442d-ac6d-aa991bca3d86-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13669/700/fbdb64c0-6bff-463e-9bc8-92ab852ccaea-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13669/700/5e1e4d91-e19a-42af-bc6c-fd236b2537ee-med.jpg""]"
https://www.rbauction.com/2019-chevrolet-bolt-ev-electric-automobile?invId=13968298&id=ci&auction=montreal-qc-2023237,2019 Chevrolet Bolt EV Electric Automobile,2019,Chevrolet,Bolt,1G1FZ6S05K4117044,"23,056 km",Automobile,"$27,000 CAD",https://cdn.ironpla.net/inspection/F60-3+CARFAX_13453350.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13453/350/c5ef40c0-f503-48b8-bf45-af5a199789d0-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13453/350/c5ef40c0-f503-48b8-bf45-af5a199789d0-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13453/350/9b93db31-1944-4371-88e0-cbd79d35cd18-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13453/350/54554a95-ae0d-4222-ba6f-063026b2a085-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13453/350/f385f2a7-cff9-4770-84b1-6d6d893583b2-med.jpg""]"
https://www.rbauction.com/2012-ram-3500-4x4-crew-cab-pickup?invId=13962654&id=ci&auction=montreal-qc-2023237,2012 Ram 3500 4x4 Crew Cab Pickup,2012,Ram,3500,3C63DRHL5CG210606,"379,273 km",Pickup,"$9,000 CAD",https://cdn.ironpla.net/inspection/G05-1+CARFAX_13431523.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13431/523/414f9a04-5ed1-45c4-aba3-49dabe5f6f63-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13431/523/2a207333-88eb-46e9-89ff-002b50ef1283-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13431/523/fda15d9e-7188-4ac0-8743-4e952913e208-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13431/523/e42cd4bb-25aa-4321-b17b-23b7a1f15fb4-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13431/523/920303a8-ed45-4d43-a323-8c3cd0acc383-med.jpg""]"
https://www.rbauction.com/2017-chevrolet-silverado-2500-4x4-crew-cab-pickup?invId=14027086&id=ci&auction=montreal-qc-2023237,2017 Chevrolet Silverado 2500 4x4 Crew Cab Pickup,2017,Chevrolet,Silverado 2500,1GC1KUEG3HF126941,FJW4712,Pickup,"$8,500 CAD",https://cdn.ironpla.net/inspection/Y16-2+CARFAX_13670787.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13670/787/1d067c84-f154-46e9-af36-6b4d46c61be3-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13670/787/1d067c84-f154-46e9-af36-6b4d46c61be3-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13670/787/483bfc8d-94e8-4352-bb94-2dfa8dca43bc-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13670/787/a091b0d1-bbb2-4d3d-8da0-04dda1fef388-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13670/787/11c0b103-aa17-434c-bcc9-9370a1b1b48a-med.jpg""]"
https://www.rbauction.com/1999-ford-f-250-4x4-extended-cab-pickup?invId=13887557&id=ci&auction=mantario-sk-2023601,1999 Ford F-250 4x4 Extended Cab Pickup,1999,Ford,F-250,1FTNX21F9XEC07273,"323,545 km",Pickup,"$6,000 CAD",https://cdn.ironpla.net/inspection/CARFAX+A01-31_13142910.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13142/910/1ac6c136-4f02-4341-bdcb-fafaa2afc20e-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13142/910/b196befe-806b-4804-bcd6-8279e9e39571-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13142/910/49f5cfa3-5972-42dc-bbad-ebcfe5293602-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13142/910/c68221d4-d5e2-43c0-8918-d725db8c1174-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13142/910/75677ba5-4dcd-4215-8295-bdedd603f6ec-med.jpg""]"
https://www.rbauction.com/2013-mercedes-benz-ml-350-awd-sport-utility-vehicle?invId=14018739&id=ci&auction=montreal-qc-2023237,2013 Mercedes-Benz ML 350 AWD SUV,2013,Mercedes-Benz,ML 350,4JGDA2EB4DA175870,"276,622 km",SUV,"$6,250 CAD",https://cdn.ironpla.net/inspection/Y15-1+CARFAX_13641877.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13641/877/1c5daf95-961a-4e1f-9325-f5cc4fd41456-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13641/877/1c5daf95-961a-4e1f-9325-f5cc4fd41456-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13641/877/068e71f8-142b-4c50-a2e7-154765f658ff-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13641/877/3ef5897c-38f1-4c5f-a5c3-5be3fb875433-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13641/877/9343e706-8009-4927-bbf7-094c7427abef-med.jpg""]"
https://www.rbauction.com/2013-volkswagen-tiguan-awd-sport-utility-vehicle?invId=13968366&id=ci&auction=montreal-qc-2023237,2013 Volkswagen Tiguan AWD SUV,2013,Volkswagen,Tiguan,WVGJV7AX8DW548434,"183,773 km",SUV,"$5,500 CAD",https://cdn.ironpla.net/inspection/B06-1+CARFAX_13453719.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13453/719/b18516c0-9bc7-477e-a0e0-35b1cf5c636f-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13453/719/b18516c0-9bc7-477e-a0e0-35b1cf5c636f-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13453/719/b611a287-3214-4b23-a539-988bc65606d8-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13453/719/b9bf8bbc-66ab-4d41-9f09-bdb45121dd43-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13453/719/a3273658-16f2-4531-9de6-dd2b7b63a599-med.jpg""]"
https://www.rbauction.com/2014-chevrolet-silverado-1500-z71-4x4-crew-cab-pickup?invId=13968358&id=ci&auction=montreal-qc-2023237,2014 Chevrolet Silverado 1500 Z71 4x4 Crew Cab Pickup,2014,Chevrolet,Silverado 1500,3GCUKREC4EG125668,"261,002 km",Pickup,"$5,250 CAD",https://cdn.ironpla.net/inspection/Z05-2+CARFAX_13453668.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13453/668/985b20d2-d372-499f-b116-ef7bb167d8df-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13453/668/985b20d2-d372-499f-b116-ef7bb167d8df-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13453/668/c7c3c074-2828-482e-a4a4-73ed34014af3-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13453/668/f4326f9d-0fd9-4afd-be55-d1fbc107eca6-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13453/668/3caf562d-dbee-49f0-bf27-56b42c51fedb-med.jpg""]"
https://www.rbauction.com/2014-volkswagen-touareg-r-line-awd-sport-utility-vehicle?invId=13981511&id=ci&auction=montreal-qc-2023237,2014 Volkswagen Touareg R Line AWD SUV,2014,Volkswagen,Touareg,WVGDP9BPXED007321,"321,407 km",SUV,"$4,750 CAD",https://cdn.ironpla.net/inspection/C08-1+CARFAX_13504873.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13504/873/232d1cfc-7af9-4a58-8270-22dccb98bbe3-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13504/873/232d1cfc-7af9-4a58-8270-22dccb98bbe3-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13504/873/4776bfab-edd6-4a08-b37a-ef423f4d3644-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13504/873/0efe765a-acde-4446-b847-20333d33cf16-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13504/873/6bed140d-f97a-4d04-bc99-53125cbc8a18-med.jpg""]"
https://www.rbauction.com/2013-ford-f-150-xlt-4x4-crew-cab-pickup?invId=13946805&id=ci&auction=montreal-qc-2023237,2013 Ford F-150 XLT 4x4 Crew Cab Pickup,2013,Ford,F-150,1FTFW1EF5DFC97815,"323,083 km",Pickup,"$2,200 CAD",https://cdn.ironpla.net/inspection/S01-49+CARFAX_13210150.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13210/150/4245f85d-aacf-4e93-930f-166258049066-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13210/150/0b3dbe27-959e-43b6-b2fa-2512af278eb3-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13210/150/965905bf-73c5-413b-8cc3-debcd4884690-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13210/150/77d16dae-cb62-475d-84b1-f19438fce458-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13210/150/1180829b-179e-4b30-b2dd-23f89fc43c7b-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13210/150/6e59d35f-bf89-43a9-a205-5db8ee55f905-hr.jpg""]"
https://www.rbauction.com/2008-dodge-2500-laramie-4x4-crew-cab-pickup?invId=14025205&id=ci&auction=montreal-qc-2023237,2008 Dodge 2500 Laramie 4x4 Crew Cab Pickup,2008,Dodge,2500 Laramie,3D7KS28A08G195039,"394,261 km",Pickup,"$4,750 CAD",https://cdn.ironpla.net/inspection/G13-3+CARFAX_13667314.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13667/314/1339900d-6023-4bca-b554-d905b83cbf84-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13667/314/ea6611a1-10fe-4ce9-ae70-7160600e8703-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13667/314/bab698d6-cefa-4370-b9f7-f6af2004b141-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13667/314/af3ab339-ba5e-4a36-8007-3067e2eb3ea0-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13667/314/8cb1201c-1074-437c-a667-4ae3a5d28b0a-med.jpg""]"
https://www.rbauction.com/2007-gmc-sierra-1500-sle-4x4-extended-cab-pickup?invId=13986346&id=ci&auction=montreal-qc-2023237,2007 GMC Sierra 1500 SLE 4x4 Extended Cab Pickup,2007,GMC,Sierra 1500,2GTEK19Y771701146,"126,827 km",Pickup,,https://cdn.ironpla.net/inspection/P08-1+CARFAX_13521199.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13521/199/0cfc22c5-a71e-422c-b04e-9767231f6a25-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13521/199/0cfc22c5-a71e-422c-b04e-9767231f6a25-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13521/199/16507503-58c6-48a5-995f-015d139adefc-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13521/199/6ee2186f-2a85-47ac-b207-e946396db616-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13521/199/b81f9b93-65da-4ccd-afd2-586098a99522-med.jpg""]"
https://www.rbauction.com/2014-jeep-patriot-sport-4x4-sport-utility-vehicle?invId=14018296&id=ci&auction=montreal-qc-2023237,2014 Jeep Patriot Sport 4x4 SUV,2014,Jeep,Patriot,1C4NJRBB6ED653163,FTB7064,SUV,"$5,250 CAD",https://cdn.ironpla.net/inspection/M15-2+CARFAX_13639721.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13639/721/6c02f129-1730-44dc-81d3-c1cecf0986e9-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13639/721/6c02f129-1730-44dc-81d3-c1cecf0986e9-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13639/721/5979fd12-2a12-4e37-9659-051fd130abd9-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13639/721/5bfee0cb-3f29-476d-80ee-4e6b88398359-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13639/721/843ea9c6-735f-4efa-85c6-5c31bff21ab3-med.jpg""]"
https://www.rbauction.com/2007-gmc-sierra-2500-4x4-crew-cab-pickup?invId=13969667&id=ci&auction=montreal-qc-2023237,2007 GMC Sierra 2500 4x4 Crew Cab Pickup,2007,GMC,Sierra 2500,1GTHK23677F511320,"410,139 km",Pickup,"$4,750 CAD",https://cdn.ironpla.net/inspection/L06-1+CARFAX_13458610.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13458/610/ea528544-f57a-4c73-8f72-5f05e3a80e00-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13458/610/ea528544-f57a-4c73-8f72-5f05e3a80e00-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13458/610/45818be0-1a95-4c98-9c11-be1c3921f35d-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13458/610/1502fde5-818c-4b5d-8ba5-c1a54814518a-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13458/610/3de4bd44-c0b7-41a0-a34c-374248b058cb-med.jpg""]"
https://www.rbauction.com/2011-ford-f-250-xlt-4x4-crew-cab-inoperable-pickup?invId=14000959&id=ci&auction=montreal-qc-2023237,2011 Ford F-250 XLT 4x4 Crew Cab Pickup (Inoperable),2011,Ford,F-250,1FT7W2BT4BEB16341,"309,672 km",Pickup,"$2,750 CAD",https://cdn.ironpla.net/inspection/A11-1+CARFAX_13573140.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13573/140/0d216cb6-c86b-4c37-9b4d-738f8dcbaf65-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13573/140/209f15fc-281d-4df5-9b81-a4c2f9b077f3-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13573/140/09a4b51b-73e4-4fc2-b19f-1d86bd7233f6-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13573/140/faa002ff-b313-4cc1-88e9-e1b15efdab23-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13573/140/183f1216-b85b-468b-bb81-202bc05acd30-med.jpg""]"
https://www.rbauction.com/2011-chevrolet-silverado-1500-ls-4x4-extended-cab-pickup?invId=14025203&id=ci&auction=montreal-qc-2023237,2011 Chevrolet Silverado 1500 LS 4x4 Extended Cab Pickup,2011,Chevrolet,Silverado 1500,1GCRKREA4BZ161246,"175,579 km",Pickup,"$2,000 CAD",https://cdn.ironpla.net/inspection/X18-2+CARFAX_13667293.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13667/293/220b16d6-002b-4e51-8f5c-f9d6a305f60f-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13667/293/9b356aab-6baa-47e3-8ffa-28608ced16c5-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13667/293/7cd6bfcd-169f-4d55-a2cf-c1485fdfa278-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13667/293/a811099c-13f2-40c5-9b78-561de0e54608-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13667/293/a6c1ae84-a331-403f-a215-149779fd7326-med.jpg""]"
https://www.rbauction.com/2006-dodge-ram-2500-4x4-crew-cab-pickup?invId=13981689&id=ci&auction=montreal-qc-2023237,2006 Dodge Ram 2500 4x4 Crew Cab Pickup,2006,Dodge,Ram 2500,1D7KS28CX6J111936,"261,884 km",Pickup,"$4,500 CAD",https://cdn.ironpla.net/inspection/E08-1+CARFAX_13505820.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13505/820/7441748c-1fe2-4aff-8682-9360d773dd73-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13505/820/7441748c-1fe2-4aff-8682-9360d773dd73-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13505/820/e9314423-946e-4494-86e5-6da6b4805927-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13505/820/8cddf77a-64f1-4d0c-959e-90efd11c29ce-med.jpg""]"
https://www.rbauction.com/2012-nissan-pathfinder-le-4x4-sport-utility-vehicle?invId=14024130&id=ci&auction=montreal-qc-2023237,2012 Nissan Pathfinder LE 4x4 SUV,2012,Nissan,Pathfinder,5N1AR1NB4CC607205,"274,371 km",SUV,"$2,750 CAD",https://cdn.ironpla.net/inspection/X17+CARFAX_13663280.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13663/280/6ef3c457-b107-4dc9-8a49-5fd6a32330cf-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13663/280/6ef3c457-b107-4dc9-8a49-5fd6a32330cf-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13663/280/660f3044-5ef7-41dc-aaf5-993121fcea5f-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13663/280/a08de923-0649-4dca-b47e-149d27823609-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13663/280/faa130b5-1e27-4832-9415-067e4dc15728-med.jpg""]"
https://www.rbauction.com/2008-ford-f-350-lariat-4x4-crew-cab-pickup?invId=14004701&id=ci&auction=montreal-qc-2023237,2008 Ford F-350 Lariat 4x4 Crew Cab Pickup,2008,Ford,F-350,1FTWW33R18EA22561,"214,346 km",Pickup,"$9,750 CAD",https://cdn.ironpla.net/inspection/J12-4+CARFAX_13585137.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13585/137/651a58b2-2cc0-4e36-9f28-29a3db18fc8e-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13585/137/651a58b2-2cc0-4e36-9f28-29a3db18fc8e-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13585/137/34c39b9d-8b4f-4a8f-8316-8cec3db78bd5-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13585/137/2d784239-311f-41e1-a92e-629b377daa24-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13585/137/e65de9d0-3212-44d7-b18f-4fca6b3800ed-med.jpg""]"
https://www.rbauction.com/2012-audi-q5-awd-sport-utility-vehicle?invId=13968618&id=ci&auction=montreal-qc-2023237,2012 Audi Q5 AWD SUV,2012,Audi,Q5,WA1LFCFP0CA123968,"187,154 km",SUV,"$6,500 CAD",https://cdn.ironpla.net/inspection/D06-1+CARFAX_13454856.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13454/856/19c34c67-7026-4a07-b849-5225b95f331f-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13454/856/19c34c67-7026-4a07-b849-5225b95f331f-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13454/856/5dd7658d-861e-4edc-9bab-36bc21661419-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13454/856/60deb885-7155-4afa-b219-e6ac909dbd71-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13454/856/bd9d9a71-369a-45e6-aa90-350683224a93-med.jpg""]"
https://www.rbauction.com/2012-ford-f-250-4x4-crew-cab-pickup?invId=14026423&id=ci&auction=montreal-qc-2023237,2012 Ford F-250 4x4 Crew Cab Pickup,2012,Ford,F-250,1FT7W2B63CEB26144,"260,774 km",Pickup,"$1,700 CAD",https://cdn.ironpla.net/inspection/J19-3+CARFAX_13669083.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13669/83/675ebd58-0418-4feb-bd1c-71f9b05ec489-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13669/83/675ebd58-0418-4feb-bd1c-71f9b05ec489-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13669/83/7dddd80f-a1dc-4c41-bb1a-8bdffafea414-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13669/83/798d711d-fc90-415a-921e-023ceb0f9380-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13669/83/d5f56c54-c02a-422c-9ced-62b88fbb95da-med.jpg""]"
https://www.rbauction.com/2008-toyota-tacoma-4x4-crew-cab-pickup?invId=14026421&id=ci&auction=montreal-qc-2023237,2008 Toyota TACOMA 4x4 Crew Cab Pickup,2008,Toyota,TACOMA,5TEMU52N48Z571787,"409,010 km",Pickup,"$3,500 CAD",https://cdn.ironpla.net/inspection/J19-1+CARFAX_13669081.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13669/81/5715fa23-58d4-4779-8592-e94f5d612543-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13669/81/5715fa23-58d4-4779-8592-e94f5d612543-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13669/81/dadb4c12-dcba-42cf-a221-41b7e8cd5d04-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13669/81/6f976ae6-1f84-455c-b3b4-a01da9930fe6-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13669/81/6b1da51a-8721-4a6c-869a-47e29387a690-med.jpg""]"
https://www.rbauction.com/2012-ram-2500-4x4-regular-cab-inoperable-pickup?invId=13947872&id=ci&auction=montreal-qc-2023237,2012 Ram 2500 4x4 Regular Cab Pickup (Inoperable),2012,Ram,2500,3C6LD5AT9CG204858,"143,587 km",Pickup,$650 CAD,https://cdn.ironpla.net/inspection/B04-1+CARFAX_13382519.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13382/519/352066ef-bfac-4cd3-b48f-e94da0c41231-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13382/519/001e4b74-139c-42f4-91ad-546049816af3-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13382/519/ce177f1b-20d1-41ae-871e-0f7363fb2ccd-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13382/519/6691a9d2-7ec8-432b-b25e-3062071dcb16-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13382/519/a01788b1-b1fc-4054-87d5-36b3cf386828-med.jpg""]"
